Log file open, 12/11/22 16:10:16
[2022.12.11-14.10.30:382][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2022.12.11-14.10.30:382][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2022.12.11-14.10.30:382][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_TableRound.uasset"
[2022.12.11-14.10.30:382][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2022.12.11-14.10.30:382][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_Door.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_Lamp.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset"
[2022.12.11-14.10.30:383][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Rock.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/Materials/M_Rock.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2022.12.11-14.10.30:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2022.12.11-14.10.30:434][  0]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.11-14.10.30:803][  0]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/StarterContent/Props/SM_Lamp_Wall" FILE="../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/SM_Lamp_Wall.uasset" SILENT=true
[2022.12.11-14.10.31:012][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.199628 seconds
[2022.12.11-14.10.31:017][  0]LogSerialization: UsePackageTrailer: 'true'
[2022.12.11-14.10.31:022][  0]LogSavePackage: Moving output files for package: /Game/StarterContent/Props/SM_Lamp_Wall
[2022.12.11-14.10.31:022][  0]LogSavePackage: Moving '../../../../../../Documents/UnrealProjects/WarehouseWreckage/Saved/SM_Lamp_WallBCE6997853B84BD380725F096CD8D19A.tmp' to '../../../../../../Documents/UnrealProjects/WarehouseWreckage/Content/StarterContent/Props/SM_Lamp_Wall.uasset'
[2022.12.11-14.10.31:028][  0]LogFileHelpers: InternalPromptForCheckoutAndSave took 593 ms
[2022.12.11-14.10.31:028][  0]LogFeaturePack: Inserted 1 feature packs
[2022.12.11-14.10.31:028][  0]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/OpenWorld.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=3
[2022.12.11-14.10.31:028][  0]LightingResults: New page: Lighting Build
[2022.12.11-14.10.31:037][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2022.12.11-14.10.31:037][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-14.10.31:038][  0]MapCheck: New page: Map Check
[2022.12.11-14.10.31:038][  0]LightingResults: New page: Lighting Build
[2022.12.11-14.10.31:047][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.11-14.10.31:049][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.66ms
[2022.12.11-14.10.31:053][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_1'.
[2022.12.11-14.10.31:053][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-14.10.31:053][  0]LogAIModule: Creating AISystem for world Untitled_1
[2022.12.11-14.10.31:054][  0]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.11-14.10.31:054][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.11-14.10.31:054][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.11-14.10.31:568][  0]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2022.12.11-14.10.31:568][  0]LogWorldPartition: Display: WorldPartition initialize took 513 ms
[2022.12.11-14.10.32:060][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.11-14.10.32:298][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.66ms
[2022.12.11-14.10.32:303][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.11-14.10.32:317][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 13.663ms to complete.
[2022.12.11-14.10.32:317][  0]LogFileHelpers: Loading map 'OpenWorld' took 1.289
[2022.12.11-14.10.32:370][  0]LogUnrealEdMisc: Total Editor Startup Time, took 15.987
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: ================================================
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Total job queries 12, among them cache hits 0 (0.00%)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Tracking 12 distinct input hashes that result in 8 distinct outputs (66.67%)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: RAM used: 0.04 MB (0.00 GB) of 3225.60 MB (3.15 GB) budget. Usage: 0.00%
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Shaders Compiled: 12
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Jobs assigned 12, completed 12 (100.00%)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Average time worker was idle: 0.00 s
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Time job spent in pending queue: average 0.20 s, longest 0.99 s
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Job execution time: average 0.99 s, max 1.35 s
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Job life time (pending + execution): average 1.19 s, max 1.39
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 1.46 s
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Jobs were issued in 12 batches (only local compilation was used), average 1.00 jobs/batch
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Average processing rate: 8.24 jobs/sec
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Total thread time: 7.75 s
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Total thread preprocess time: 1.22 s
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Percentage time preprocessing: 15.76%
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Effective parallelization: 5.32 (times faster than compiling all shaders on one thread). Compare with number of workers: 10
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Top 4 most expensive shader types by average time:
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    3 times, average 0.80 sec, max 0.91 sec, min 0.70 sec)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    3 times, average 0.79 sec, max 0.86 sec, min 0.66 sec)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    3 times, average 0.60 sec, max 0.73 sec, min 0.49 sec)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    3 times, average 0.39 sec, max 0.46 sec, min 0.34 sec)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: Top 4 shader types by total compile time:
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 30.82% of total time (compiled    3 times, average 0.80 sec, max 0.91 sec, min 0.70 sec)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 30.58% of total time (compiled    3 times, average 0.79 sec, max 0.86 sec, min 0.66 sec)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display:                                                 FLumenCardVS - 23.34% of total time (compiled    3 times, average 0.60 sec, max 0.73 sec, min 0.49 sec)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 15.26% of total time (compiled    3 times, average 0.39 sec, max 0.46 sec, min 0.34 sec)
[2022.12.11-14.10.32:371][  0]LogShaderCompilers: Display: ================================================
[2022.12.11-14.10.32:454][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-14.10.32:459][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-14.10.32:463][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-14.10.32:468][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-14.10.32:522][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_VehicleAdv.upack', mount point: 'root:/'
[2022.12.11-14.10.32:522][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_PuzzleBP.upack', mount point: 'root:/'
[2022.12.11-14.10.32:523][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2022.12.11-14.10.32:523][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2022.12.11-14.10.32:523][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2022.12.11-14.10.32:523][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2022.12.11-14.10.32:524][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_Puzzle.upack', mount point: 'root:/'
[2022.12.11-14.10.32:524][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2022.12.11-14.10.32:524][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2022.12.11-14.10.32:524][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2022.12.11-14.10.32:525][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2022.12.11-14.10.32:525][  0]LogPakFile: Display: Mounted Pak file '/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Display: Requested PixelFormat 18 not supported by this swapchain! Falling back to supported swapchain format...
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Display: Queue Family 0: Supports Present
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Display: Queue Family 0: Supports Present
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Display: Found 3 Surface present modes:
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Display: - VK_PRESENT_MODE_FIFO_KHR (2)
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Display: - VK_PRESENT_MODE_FIFO_RELAXED_KHR (3)
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Display: - VK_PRESENT_MODE_IMMEDIATE_KHR (0)
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Display: Selected VkPresentModeKHR mode VK_PRESENT_MODE_FIFO_KHR
[2022.12.11-14.10.32:632][  0]LogVulkanRHI: Creating new VK swapchain with VK_PRESENT_MODE_FIFO_KHR, VK_FORMAT_B8G8R8A8_UNORM, VK_COLOR_SPACE_SRGB_NONLINEAR_KHR, num images 3
[2022.12.11-14.10.32:701][  0]LogStall: Startup...
[2022.12.11-14.10.32:701][  0]LogStall: Startup complete.
[2022.12.11-14.10.32:723][  0]LogLoad: (Engine Initialization) Total time: 16.34 seconds
[2022.12.11-14.10.32:723][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2022.12.11-14.10.32:779][  0]LogSlate: Took 0.000143 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2022.12.11-14.10.32:788][  0]LogSlate: Took 0.000104 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2022.12.11-14.10.32:790][  0]LogSlate: Took 0.000125 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2022.12.11-14.10.32:816][  0]LogViewport: Scene viewport resized to 1466x915, mode Windowed.
[2022.12.11-14.10.33:424][  0]AssetCheck: New page: Asset Save: SM_Lamp_Wall
[2022.12.11-14.10.33:424][  0]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/StarterContent/Props/SM_Lamp_Wall.SM_Lamp_Wall
[2022.12.11-14.10.33:661][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.")
[2022.12.11-14.10.33:661][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.11-14.10.33:661][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Valid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=v20_clang-13.0.1-centos7, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists, Sdk_HasBestVersion")
[2022.12.11-14.10.33:661][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Valid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=v20_clang-13.0.1-centos7, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists, Sdk_HasBestVersion")
[2022.12.11-14.10.33:661][  0]LogTurnkeySupport: Turnkey Platform: Mac: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.11-14.10.33:661][  0]LogTurnkeySupport: Turnkey Platform: TVOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.11-14.10.33:661][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.11-14.10.33:661][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="/home/meeshkan-abel/Documents/UnrealProjects/WarehouseWreckage/WarehouseWreckage.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="/home/meeshkan-abel/Documents/UnrealProjects/WarehouseWreckage/Intermediate/TurnkeyReport_1.log" -log="/home/meeshkan-abel/Documents/UnrealProjects/WarehouseWreckage/Intermediate/TurnkeyLog_1.log" -project="/home/meeshkan-abel/Documents/UnrealProjects/WarehouseWreckage/WarehouseWreckage.uproject"  -Device=Linux@Abel'
[2022.12.11-14.10.33:662][  0]LogMonitoredProcess: Running Serialized UAT: [ /usr/bin/env  -- "/home/meeshkan-abel/mike/unreal/UnrealEngine-5.1.0-release/Engine/Build/BatchFiles/RunUAT.sh"  -ScriptsForProject="/home/meeshkan-abel/Documents/UnrealProjects/WarehouseWreckage/WarehouseWreckage.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="/home/meeshkan-abel/Documents/UnrealProjects/WarehouseWreckage/Intermediate/TurnkeyReport_1.log" -log="/home/meeshkan-abel/Documents/UnrealProjects/WarehouseWreckage/Intermediate/TurnkeyLog_1.log" -project="/home/meeshkan-abel/Documents/UnrealProjects/WarehouseWreckage/WarehouseWreckage.uproject"  -Device=Linux@Abel -nocompile -nocompileuat ]
[2022.12.11-14.10.33:666][  0]LogContentStreaming: Texture pool size now 1000 MB
[2022.12.11-14.10.33:848][  0]LogAutomationController: Ignoring very large delta of 14989.06 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2022.12.11-14.10.33:879][  1]LogAssetRegistry: Asset discovery search completed in 11.2020 seconds
[2022.12.11-14.10.33:893][  1]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000001 seconds (updated 0 objects)
[2022.12.11-14.10.34:947][ 41]LogTurnkeySupport: Completed device detection: Code = 0
[2022.12.11-14.10.34:949][ 42]LogTurnkeySupport: Turnkey Device: Linux@Abel: (Name=Abel, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2022.12.11-14.10.37:018][146]LogSlate: Took 0.000087 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2022.12.11-14.11.03:585][703]LogSlate: Took 0.000136 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.12.11-14.11.20:333][578]LogUObjectHash: Compacting FUObjectHashTables data took   0.86ms
[2022.12.11-14.11.20:558][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:HQ_Lightmap0_2 (TFO_AutoDXT, 64x64 x1x1x1) (Required Memory Estimate: 0.713502 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:559][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:LQ_Lightmap_0_2 (TFO_DXT1, 64x64 x1x1x1) (Required Memory Estimate: 0.533824 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:560][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:SkyOcclusion0_2 (TFO_AutoDXT, 64x32 x1x1x1) (Required Memory Estimate: 0.387945 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:561][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:ShadowMapTexture2D_9 (G8, 32x32 x1x1x1) (Required Memory Estimate: 0.085932 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:562][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:LQ_Lightmap_0_1 (TFO_DXT1, 512x512 x1x1x1) (Required Memory Estimate: 30.229082 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:562][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:ShadowMapTexture2D_8 (G8, 1024x128 x1x1x1) (Required Memory Estimate: 3.062493 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:562][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:SkyOcclusion0_1 (TFO_AutoDXT, 512x256 x1x1x1) (Required Memory Estimate: 20.895758 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:565][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:HQ_Lightmap0_1 (TFO_AutoDXT, 512x512 x1x1x1) (Required Memory Estimate: 45.479156 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:567][578]LogTexture: Display: Building textures: /Game/StarterContent/Maps/Minimal_Default_BuiltData.Minimal_Default_BuiltData:NewReflectionComponentTexture48C1786D487A266B0271D3801C2F3766 (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2022.12.11-14.11.20:603][578]LogStaticMesh: Display: Building static mesh Floor_400x400...
[2022.12.11-14.11.20:605][578]LogStaticMesh: Built static mesh [0.00s] /Game/StarterContent/Architecture/Floor_400x400.Floor_400x400
[2022.12.11-14.11.20:605][578]LogStaticMesh: Display: Building static mesh SM_Statue...
[2022.12.11-14.11.20:607][578]LogStaticMesh: Display: Building static mesh SM_TableRound...
[2022.12.11-14.11.20:613][578]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave Starter_Wind06...
[2022.12.11-14.11.20:613][578]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave Starter_Wind05...
[2022.12.11-14.11.20:614][578]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave Starter_Birds01...
[2022.12.11-14.11.20:614][578]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave Starter_Birds01...
[2022.12.11-14.11.20:614][578]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_-10-1-1-1-1-1 wave Starter_Wind05...
